Dish ID,Ingredient ID,Ingredient Name,Mass (grams),Calories (kcal),Fat (grams),Carbs (grams),Protein (grams)
dish_1560368990,ingr_0000000524,parsley,0.169884,0.063026964,0.001359072,0.010872576,0.004926636
dish_1560368990,ingr_0000000161,olive oil,2.488485,21.9982074,2.488485,0.0,0.0
dish_1560368990,ingr_0000000023,brown rice,6.795367,7.54285737,0.061158303,1.56293441,0.176679542
dish_1560368990,ingr_0000000189,vinegar,0.904474,0.0,0.0,0.0,0.0
dish_1560368990,ingr_0000000312,pepper,0.679537,0.2718148,0.001359074,0.063196941,0.01359074
dish_1560368990,ingr_0000000515,arugula,4.235294,1.0588235,0.029647058,0.156705878,0.110117644
dish_1560368990,ingr_0000000026,white rice,41.000000,53.3,0.123,11.48,1.107
dish_1560368990,ingr_0000000122,garlic,0.679537,1.01251013,0.003397685,0.22424721,0.043490368
dish_1560368990,ingr_0000000045,carrot,1.129412,0.46305892,0.002258824,0.1129412,0.010164708
dish_1560368990,ingr_0000000027,broccoli,1.698842,0.5945947,0.006795368,0.11891894,0.040772208
dish_1560368990,ingr_0000000030,lettuce,1.411765,0.21176475,0.00282353,0.040941185,0.01976471
dish_1560368990,ingr_0000000094,onions,0.679537,0.2718148,0.000679537,0.06115833,0.007474907
dish_1560368990,ingr_0000000521,basil,0.169884,0.04077216,0.0,0.00339768,0.00679536
dish_1560368990,ingr_0000000520,lemon juice,0.339768,0.05776056,0.0,0.019027008,0.001359072
dish_1560368990,ingr_0000000126,mustard,0.088235,0.054088055,0.002911755,0.0052941,0.003264695
dish_1560368990,ingr_0000000462,pork,50.965252,121.29729976,7.13513528,0.0,13.25096552
dish_1560368990,ingr_0000000471,cherry tomatoes,1.698842,0.30579156,0.003397684,0.066254838,0.015289578
dish_1560368990,ingr_0000000029,mixed greens,2.823529,0.79058812,0.011294116,0.149647037,0.062117638
dish_1561579617,ingr_0000000291,salt,1.382353,0.0,0.0,0.0,0.0
dish_1561579617,ingr_0000000335,eggplant,138.235291,34.282352168,0.276470582,8.155882169,1.38235291
dish_1561579617,ingr_0000000161,olive oil,1.382353,12.22000052,1.382353,0.0,0.0
dish_1561579617,ingr_0000000007,cauliflower,126.000000,31.5,0.378,6.3,2.268
dish_1561579617,ingr_0000000433,roasted potatoes,37.000000,52.17,2.516,6.66,0.777
dish_1565370004,ingr_0000000004,bacon,31.000000,167.71,13.02,0.434,11.47
dish_1565370004,ingr_0000000161,olive oil,2.575000,22.763,2.575,0.0,0.0
dish_1565370004,ingr_0000000008,scrambled eggs,236.000000,349.28,25.96,3.776,23.6
dish_1565370004,ingr_0000000043,green beans,100.425003,31.13175093,0.100425003,7.02975021,1.807650054
dish_1551379331,ingr_0000000051,shrimp,36.000000,35.64,0.108,0.072,8.64
dish_1559668314,ingr_0000000008,scrambled eggs,150.000000,222.0,16.5,2.4,15.0
dish_1559668314,ingr_0000000003,garden salad,61.000000,39.406,2.074,1.952,3.721
dish_1559668314,ingr_0000000015,hash browns,89.000000,290.14,19.58,28.48,2.314
dish_1563551432,ingr_0000000016,brussels sprouts,82.656830,35.5424369,0.24797049,7.4391147,2.81033222
dish_1563551432,ingr_0000000161,olive oil,0.826568,7.30686112,0.826568,0.0,0.0
dish_1563551432,ingr_0000000008,scrambled eggs,218.000000,322.64,23.98,3.488,21.8
dish_1563551432,ingr_0000000312,pepper,0.103321,0.0413284,0.000206642,0.009608853,0.00206642
dish_1563551432,ingr_0000000039,sausage,87.000000,299.802,23.751,3.654,16.791
dish_1563551432,ingr_0000000291,salt,0.413284,0.0,0.0,0.0,0.0
dish_1567711272,ingr_0000000380,pizza,71.000000,188.86,6.887,23.43,7.81
dish_1565379251,ingr_0000000291,salt,0.247689,0.0,0.0,0.0,0.0
dish_1565379251,ingr_0000000312,pepper,0.041282,0.0165128,8.2564e-05,0.003839226,0.00082564
dish_1565379251,ingr_0000000161,olive oil,0.660505,5.8388642,0.660505,0.0,0.0
dish_1565379251,ingr_0000000045,carrot,66.050522,27.08071402,0.132101044,6.6050522,0.594454698
dish_1563306392,ingr_0000000028,chicken,246.351242,406.4795493,8.868644712,0.0,76.36888502
dish_1563306392,ingr_0000000036,spinach (raw),6.158781,1.41651963,0.024635124,0.221716116,0.178604649
dish_1563306392,ingr_0000000514,wheat berry,24.635124,22.41796284,0.12317562,4.705308684,1.034675208
dish_1563306392,ingr_0000000518,thyme,0.615878,0.62203678,0.010469926,0.14781072,0.03695268
dish_1563306392,ingr_0000000161,olive oil,4.927025,43.554901,4.927025,0.0,0.0
dish_1563306392,ingr_0000000520,lemon juice,1.231756,0.20939852,0.0,0.068978336,0.004927024
dish_1563306392,ingr_0000000524,parsley,2.463512,0.913962952,0.019708096,0.157664768,0.071441848
dish_1563306392,ingr_0000000291,salt,0.307939,0.0,0.0,0.0,0.0
dish_1563306392,ingr_0000000122,garlic,1.231756,1.83531644,0.00615878,0.40647948,0.078832384
dish_1563306392,ingr_0000000133,shallots,0.076985,0.015397,0.00015397,0.002540505,0.001154775
dish_1558549214,ingr_0000000026,white rice,75.000000,97.5,0.225,21.0,2.025
dish_1558549214,ingr_0000000005,potatoes,95.000000,73.15,0.095,16.15,1.9
dish_1558549214,ingr_0000000036,spinach (raw),10.000000,2.3,0.04,0.36,0.29
dish_1558549214,ingr_0000000471,cherry tomatoes,115.000000,20.7,0.23,4.485,1.035
dish_1558549214,ingr_0000000440,grapes,66.000000,45.54,0.132,11.88,0.462
dish_1562008813,ingr_0000000213,pears,9.386085,5.36884062,0.009386085,1.42668492,0.03754434
dish_1562008813,ingr_0000000377,quinoa,25.559105,30.670926,0.485622995,5.36741205,1.12460062
dish_1562008813,ingr_0000000133,shallots,0.127796,0.0255592,0.000255592,0.004217268,0.00191694
dish_1562008813,ingr_0000000161,olive oil,11.192219,98.93921596,11.192219,0.0,0.0
dish_1562008813,ingr_0000000520,lemon juice,0.063898,0.01086266,0.0,0.003578288,0.000255592
dish_1562008813,ingr_0000000126,mustard,1.216386,0.745644618,0.040140738,0.07298316,0.045006282
dish_1562008813,ingr_0000000189,vinegar,4.587767,0.0,0.0,0.0,0.0
dish_1562008813,ingr_0000000515,arugula,27.444799,6.86119975,0.192113593,1.015457563,0.713564774
dish_1562008813,ingr_0000000122,garlic,1.274949,1.89967401,0.006374745,0.42073317,0.081596736
dish_1562008813,ingr_0000000029,mixed greens,46.930420,13.1405176,0.18772168,2.48731226,1.03246924
dish_1562008813,ingr_0000000425,goat cheese,7.508868,19.82341152,1.57686228,0.0,1.42668492
dish_1562008813,ingr_0000000518,thyme,0.127796,0.12907396,0.002172532,0.03067104,0.00766776
dish_1562008813,ingr_0000000082,pecans,0.888889,6.1333341,0.64000008,0.12444446,0.08000001
dish_1562008813,ingr_0000000524,parsley,0.511182,0.189648522,0.004089456,0.032715648,0.014824278
dish_1562008813,ingr_0000000517,chard,4.444445,0.84444455,0.00888889,0.164444465,0.08000001
dish_1562008813,ingr_0000000201,blueberries,1.777778,1.016889016,0.005333334,0.256000032,0.012444446
dish_1562008813,ingr_0000000012,olives,9.386085,10.79399775,1.004311095,0.591323355,0.07508868
dish_1562008813,ingr_0000000007,cauliflower,72.000000,18.0,0.216,3.6,1.296
dish_1562008813,ingr_0000000291,salt,0.571533,0.0,0.0,0.0,0.0
dish_1551391710,ingr_0000000004,bacon,19.000000,102.79,7.98,0.266,7.03
dish_1560445069,ingr_0000000166,grapefruit juice,243.000000,94.527,0.243,22.113,1.215
dish_1565383097,ingr_0000000036,spinach (raw),57.000000,13.11,0.228,2.052,1.653
dish_1565383097,ingr_0000000031,cucumbers,101.000000,10.1,0.0,2.02,1.01
dish_1565383097,ingr_0000000012,olives,129.000000,148.35,13.803,8.127,1.032
dish_1565383097,ingr_0000000028,chicken,116.000000,191.4,4.176,0.0,35.96
dish_1565383097,ingr_0000000148,parmesan cheese,27.000000,116.289,7.722,1.134,10.368
dish_1559233102,ingr_0000000008,scrambled eggs,124.000000,183.52,13.64,1.984,12.4
dish_1562790824,ingr_0000000291,salt,0.884303,0.0,0.0,0.0,0.0
dish_1562790824,ingr_0000000033,bell peppers,9.696970,3.878788,0.01939394,0.8727273,0.1939394
dish_1562790824,ingr_0000000122,garlic,1.768606,2.63522294,0.00884303,0.58363998,0.113190784
dish_1562790824,ingr_0000000126,mustard,0.484848,0.297211824,0.015999984,0.02909088,0.017939376
dish_1562790824,ingr_0000000031,cucumbers,9.696970,0.969697,0.0,0.1939394,0.0969697
dish_1562790824,ingr_0000000161,olive oil,12.892605,113.9706282,12.892605,0.0,0.0
dish_1562790824,ingr_0000000189,vinegar,3.878788,0.0,0.0,0.0,0.0
dish_1562790824,ingr_0000000534,country rice,51.350292,78.0729839568,3.491819856,16.226692272,1.9821212712
dish_1562790824,ingr_0000000094,onions,10.270059,4.1080236,0.010270059,0.92430531,0.112970649
dish_1562790824,ingr_0000000535,green onions,2.567515,0.8216048,0.00513503,0.17972605,0.04621527
dish_1562790824,ingr_0000000049,fish,256.751465,231.0763185,33.37769045,0.0,47.24226956
dish_1562790824,ingr_0000000073,radishes,7.757576,1.24121216,0.007757576,0.263757584,0.054303032
dish_1560203424,ingr_0000000392,pepperoni pizza,104.000000,293.28,12.48,33.28,12.48
dish_1560203424,ingr_0000000257,brownies,34.000000,158.474,9.792,16.932,2.108
dish_1563913675,ingr_0000000036,spinach (raw),13.261456,3.05013488,0.053045824,0.477412416,0.384582224
dish_1563913675,ingr_0000000189,vinegar,1.768194,0.0,0.0,0.0,0.0
dish_1563913675,ingr_0000000517,chard,8.840970,1.6797843,0.01768194,0.32711589,0.15913746
dish_1563913675,ingr_0000000471,cherry tomatoes,4.420485,0.7956873,0.00884097,0.172398915,0.039784365
dish_1563913675,ingr_0000000011,cheese pizza,68.000000,180.812,6.392,22.78,7.616
dish_1563913675,ingr_0000000070,figs,4.420485,12.15633375,0.0,2.87331525,0.110512125
dish_1563913675,ingr_0000000291,salt,0.110512,0.0,0.0,0.0,0.0
dish_1563913675,ingr_0000000006,caesar salad,119.000000,52.36,2.499,5.117,3.808
dish_1563913675,ingr_0000000031,cucumbers,4.420485,0.4420485,0.0,0.0884097,0.04420485
dish_1563913675,ingr_0000000161,olive oil,3.536388,31.26166992,3.536388,0.0,0.0
dish_1563913675,ingr_0000000126,mustard,0.221024,0.135487712,0.007293792,0.01326144,0.008177888
dish_1567542876,ingr_0000000026,white rice,25.677708,33.3810204,0.077033124,7.18975824,0.693298116
dish_1567542876,ingr_0000000508,soy sauce,0.364570,0.1932221,0.00218742,0.01786393,0.02953017
dish_1567542876,ingr_0000000094,onions,7.164348,2.8657392,0.007164348,0.64479132,0.078807828
dish_1567542876,ingr_0000000498,orange juice,0.364570,0.1713479,0.00036457,0.0401027,0.00255199
dish_1567542876,ingr_0000000072,kale,6.419427,3.14551923,0.044935989,0.57774843,0.211841091
dish_1567542876,ingr_0000000520,lemon juice,0.919315,0.15628355,0.0,0.05148164,0.00367726
dish_1567542876,ingr_0000000203,chili,0.364570,0.145828,0.00145828,0.03244673,0.00656226
dish_1567542876,ingr_0000000523,cilantro,0.459658,0.104802024,0.00229829,0.017007346,0.010112476
dish_1567542876,ingr_0000000535,green onions,0.364570,0.1166624,0.00072914,0.0255199,0.00656226
dish_1567542876,ingr_0000000011,cheese pizza,98.000000,260.582,9.212,32.83,10.976
dish_1567542876,ingr_0000000027,broccoli,46.572529,16.30038515,0.186290116,3.26007703,1.117740696
dish_1567542876,ingr_0000000025,beef,54.685497,136.7137425,8.20282455,0.0,14.21822922
dish_1567542876,ingr_0000000038,pineapple,4.596577,2.2982885,0.004596577,0.59755501,0.022982885
dish_1567542876,ingr_0000000155,chicken thighs,8.618582,15.272127304,0.715342306,0.0,2.059841098
dish_1567542876,ingr_0000000189,vinegar,1.283885,0.0,0.0,0.0,0.0
dish_1567542876,ingr_0000000161,olive oil,2.539341,22.44777444,2.539341,0.0,0.0
dish_1567542876,ingr_0000000122,garlic,1.283885,1.91298865,0.006419425,0.42368205,0.08216864
dish_1567542876,ingr_0000000291,salt,0.320971,0.0,0.0,0.0,0.0
dish_1565204891,ingr_0000000161,olive oil,5.121230,45.2716732,5.12123,0.0,0.0
dish_1565204891,ingr_0000000094,onions,28.616138,11.4464552,0.028616138,2.57545242,0.314777518
dish_1565204891,ingr_0000000016,brussels sprouts,103.321037,44.42804591,0.309963111,9.29889333,3.512915258
dish_1565204891,ingr_0000000155,chicken thighs,38.325184,67.912226048,3.180990272,0.0,9.159718976
dish_1565204891,ingr_0000000520,lemon juice,4.088020,0.6949634,0.0,0.22892912,0.01635208
dish_1565204891,ingr_0000000291,salt,1.538610,0.0,0.0,0.0,0.0
dish_1565204891,ingr_0000000122,garlic,4.088020,6.0911498,0.0204401,1.3490466,0.26163328
dish_1565204891,ingr_0000000038,pineapple,20.440098,10.220049,0.020440098,2.65721274,0.10220049
dish_1565204891,ingr_0000000026,white rice,81.760391,106.2885083,0.245281173,22.89290948,2.207530557
dish_1565204891,ingr_0000000523,cilantro,2.044010,0.46603428,0.01022005,0.07562837,0.04496822
dish_1565204891,ingr_0000000312,pepper,0.129151,0.0516604,0.000258302,0.012011043,0.00258302
dish_1565204891,ingr_0000000189,vinegar,4.088020,0.0,0.0,0.0,0.0
dish_1565204891,ingr_0000000072,kale,20.440098,10.01564802,0.143080686,1.83960882,0.674523234
dish_1559675234,ingr_0000000045,carrot,14.000000,5.74,0.028,1.4,0.126
dish_1559675234,ingr_0000000033,bell peppers,20.000000,8.0,0.04,1.8,0.4
dish_1559675234,ingr_0000000471,cherry tomatoes,55.000000,9.9,0.11,2.145,0.495
dish_1559675234,ingr_0000000016,brussels sprouts,31.000000,13.33,0.093,2.79,1.054
dish_1565638323,ingr_0000000291,salt,0.223499,0.0,0.0,0.0,0.0
dish_1565638323,ingr_0000000122,garlic,0.893997,1.33205553,0.004469985,0.29501901,0.057215808
dish_1565638323,ingr_0000000524,parsley,0.446999,0.165836629,0.003575992,0.028607936,0.012962971
dish_1565638323,ingr_0000000094,onions,6.257982,2.5031928,0.006257982,0.56321838,0.068837802
dish_1565638323,ingr_0000000485,zucchini,8.939975,1.34099625,0.0357599,0.241379325,0.098339725
dish_1565638323,ingr_0000000516,rosemary,0.893997,1.17113607,0.050957829,0.1787994,0.025925913
dish_1565638323,ingr_0000000161,olive oil,0.893997,7.90293348,0.893997,0.0,0.0
dish_1565638323,ingr_0000000515,arugula,4.469987,1.11749675,0.031289909,0.165389519,0.116219662
dish_1565638323,ingr_0000000462,pork,134.099609,319.15706942,18.77394526,0.0,34.86589834
dish_1565638323,ingr_0000000023,brown rice,99.000000,109.89,0.891,22.77,2.574
dish_1565638323,ingr_0000000026,white rice,17.879950,23.243935,0.05363985,5.006386,0.48275865
dish_1561405836,ingr_0000000011,cheese pizza,31.000000,82.429,2.914,10.385,3.472
dish_1561392593,ingr_0000000189,vinegar,4.266666,0.0,0.0,0.0,0.0
dish_1561392593,ingr_0000000161,olive oil,8.533333,75.43466372,8.533333,0.0,0.0
dish_1561392593,ingr_0000000027,broccoli,68.000000,23.8,0.272,4.76,1.632
dish_1561392593,ingr_0000000013,berries,75.000000,42.75,0.225,10.5,0.525
dish_1561392593,ingr_0000000033,bell peppers,10.666667,4.2666668,0.021333334,0.96000003,0.21333334
dish_1561392593,ingr_0000000073,radishes,8.533333,1.36533328,0.008533333,0.290133322,0.059733331
dish_1561392593,ingr_0000000291,salt,0.266667,0.0,0.0,0.0,0.0
dish_1561392593,ingr_0000000122,garlic,0.533333,0.79466617,0.002666665,0.17599989,0.034133312
dish_1561392593,ingr_0000000008,scrambled eggs,138.000000,204.24,15.18,2.208,13.8
dish_1561392593,ingr_0000000126,mustard,0.533333,0.326933129,0.017599989,0.03199998,0.019733321
dish_1561392593,ingr_0000000031,cucumbers,10.666667,1.0666667,0.0,0.21333334,0.10666667
dish_1558721726,ingr_0000000054,apple,143.000000,74.36,0.286,20.02,0.429
dish_1551399484,ingr_0000000061,potato chips,22.000000,117.92,7.7,11.66,1.54
dish_1551399484,ingr_0000000053,nuts,18.000000,109.26,9.72,3.78,3.6
dish_1551399484,ingr_0000000047,corn,50.000000,48.0,0.75,10.5,1.7
dish_1565726812,ingr_0000000027,broccoli,63.414635,22.19512225,0.25365854,4.43902445,1.52195124
dish_1565726812,ingr_0000000161,olive oil,1.585366,14.01463544,1.585366,0.0,0.0
dish_1551305209,ingr_0000000047,corn,33.000000,31.68,0.495,6.93,1.122
dish_1551305209,ingr_0000000046,mushroom,27.000000,5.94,0.081,0.891,0.837
dish_1551305209,ingr_0000000059,oatmeal,134.000000,91.12,1.876,16.08,3.216
dish_1563996279,ingr_0000000291,salt,0.443623,0.0,0.0,0.0,0.0
dish_1563996279,ingr_0000000045,carrot,118.299446,48.50277286,0.236598892,11.8299446,1.064695014
dish_1563996279,ingr_0000000007,cauliflower,158.000000,39.5,0.474,7.9,2.844
dish_1563996279,ingr_0000000161,olive oil,1.182994,10.45766696,1.182994,0.0,0.0
dish_1563996279,ingr_0000000312,pepper,0.073937,0.0295748,0.000147874,0.006876141,0.00147874
dish_1559843030,ingr_0000000002,strawberries,77.000000,25.41,0.231,6.16,0.539
dish_1550710207,ingr_0000000028,chicken,91.000000,150.15,3.276,0.0,28.21
dish_1550790252,ingr_0000000049,fish,51.000000,45.9,6.63,0.0,9.384
dish_1561575613,ingr_0000000124,walnuts,1.688018,11.027821594,1.083707556,0.234634502,0.254890718
dish_1561575613,ingr_0000000291,salt,0.316503,0.0,0.0,0.0,0.0
dish_1561575613,ingr_0000000126,mustard,0.527506,0.323361178,0.017407698,0.03165036,0.019517722
dish_1561575613,ingr_0000000161,olive oil,6.752072,59.68831648,6.752072,0.0,0.0
dish_1561575613,ingr_0000000189,vinegar,1.582517,0.0,0.0,0.0,0.0
dish_1561575613,ingr_0000000517,chard,8.440090,1.6036171,0.01688018,0.31228333,0.15192162
dish_1561575613,ingr_0000000201,blueberries,3.376036,1.931092592,0.010128108,0.486149184,0.023632252
dish_1561575613,ingr_0000000515,arugula,47.264507,11.81612675,0.330851549,1.748786759,1.228877182
dish_1561575613,ingr_0000000312,pepper,0.052751,0.0211004,0.000105502,0.004905843,0.00105502
dish_1551567650,ingr_0000000014,asparagus,24.000000,4.896,0.024,0.936,0.528
dish_1551322804,ingr_0000000058,orange,79.000000,37.13,0.079,9.48,0.711
dish_1551322804,ingr_0000000057,lemon,65.000000,18.85,0.195,5.85,0.715
dish_1551322804,ingr_0000000047,corn,34.000000,32.64,0.51,7.14,1.156
dish_1550713388,ingr_0000000028,chicken,47.000000,77.55,1.692,0.0,14.57
dish_1559235690,ingr_0000000179,eggs,111.000000,172.605,11.655,1.332,13.875
dish_1560529844,ingr_0000000013,berries,66.000000,37.62,0.198,9.24,0.462
dish_1560529844,ingr_0000000437,sweet potato,51.000000,38.76,0.0,9.18,0.51
dish_1560529844,ingr_0000000121,watermelon,51.000000,15.3,0.102,3.876,0.306
dish_1560454488,ingr_0000000029,mixed greens,21.960785,6.1490198,0.08784314,1.163921605,0.48313727
dish_1560454488,ingr_0000000122,garlic,0.411765,0.61352985,0.002058825,0.13588245,0.02635296
dish_1560454488,ingr_0000000291,salt,0.137255,0.0,0.0,0.0,0.0
dish_1560454488,ingr_0000000031,cucumbers,4.392157,0.4392157,0.0,0.08784314,0.04392157
dish_1560454488,ingr_0000000524,parsley,0.274510,0.10184321,0.00219608,0.01756864,0.00796079
dish_1560454488,ingr_0000000161,olive oil,4.392157,38.82666788,4.392157,0.0,0.0
dish_1560454488,ingr_0000000189,vinegar,2.196079,0.0,0.0,0.0,0.0
dish_1560454488,ingr_0000000471,cherry tomatoes,5.490196,0.98823528,0.010980392,0.214117644,0.049411764
dish_1560454488,ingr_0000000045,carrot,2.745098,1.12549018,0.005490196,0.2745098,0.024705882
dish_1558718009,ingr_0000000037,cantaloupe,76.000000,25.84,0.152,6.08,0.608
dish_1551379566,ingr_0000000052,cheese,36.000000,144.72,11.88,0.468,9.0
dish_1551137348,ingr_0000000019,bread,60.000000,159.24,2.52,25.38,8.1
dish_1551137348,ingr_0000000005,potatoes,52.000000,40.04,0.052,8.84,1.04
dish_1551137348,ingr_0000000029,mixed greens,12.000000,3.36,0.048,0.636,0.264
dish_1551303476,ingr_0000000051,shrimp,55.000000,54.45,0.165,0.11,13.2
dish_1551303476,ingr_0000000026,white rice,61.000000,79.3,0.183,17.08,1.647
dish_1551303476,ingr_0000000063,bean(seed),65.000000,91.0,0.39,15.6,5.85
dish_1551123986,ingr_0000000032,tomatoes,47.000000,15.98,0.329,3.196,0.329
dish_1550862840,ingr_0000000038,pineapple,33.000000,16.5,0.033,4.29,0.165
dish_1551236949,ingr_0000000016,brussels sprouts,102.000000,43.86,0.306,9.18,3.468
dish_1560368738,ingr_0000000161,olive oil,11.354902,100.37733368,11.354902,0.0,0.0
dish_1560368738,ingr_0000000126,mustard,0.823529,0.504823277,0.027176457,0.04941174,0.030470573
dish_1560368738,ingr_0000000291,salt,1.307843,0.0,0.0,0.0,0.0
dish_1560368738,ingr_0000000030,lettuce,13.176471,1.97647065,0.026352942,0.382117659,0.184470594
dish_1560368738,ingr_0000000531,pumpkin seeds,5.270588,23.50682248,1.00141172,2.84611752,1.00141172
dish_1560368738,ingr_0000000029,mixed greens,26.352942,7.37882376,0.105411768,1.396705926,0.579764724
